id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,udps.label,udps.flowsimhashvalue
155,0,"182.242.213.167","2c:b2:1a:55:86:07","2c:b2:1a",443,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",5814,6,4,0,0,1678200177707,1678200196888,19181,37847,36949677,1678200177707,1678200196888,19181,24707,36117719,1678200177707,1678200196888,19181,13140,831958,"TLS","Web",1,1,"","","","","","Unspecified","7058123952"
156,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",5881,"59.82.31.250","2c:b2:1a:55:86:07","2c:b2:1a",443,6,4,0,0,1678200177974,1678200194614,16640,70,50917,1678200177974,1678200194614,16640,15,11504,1678200178026,1678200194572,16546,55,39413,"TLS","Web",0,6,"","","","","","web","6970932663"
157,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",49383,"124.64.237.58","2c:b2:1a:55:86:07","2c:b2:1a",50928,17,4,0,0,1678200178328,1678200186992,8664,22,2578,1678200178328,1678200186912,8584,11,1299,1678200178349,1678200186992,8643,11,1279,"STUN","Network",0,6,"","","","","","Unspecified","8174136496"
158,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",49393,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200178995,1678200189110,10115,4,408,1678200178995,1678200189051,10056,2,124,1678200179049,1678200189110,10061,2,284,"STUN","Network",1,3,"","","","","","Unspecified","7176409141"
159,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",49403,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200178995,1678200179063,68,2,204,1678200178995,1678200178995,0,1,62,1678200179063,1678200179063,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7167873075"
160,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",49393,"221.192.179.141","2c:b2:1a:55:86:07","2c:b2:1a",7369,17,4,0,0,1678200179185,1678200194154,14969,238,33796,1678200179185,1678200194154,14969,238,33796,0,0,0,0,0,"STUN","Network",0,6,"","","","","","Unspecified","7312651190"
161,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58558,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200180996,1678200191132,10136,4,408,1678200180996,1678200191074,10078,2,124,1678200181053,1678200191132,10079,2,284,"STUN","Network",1,3,"","","","","","Unspecified","7040021174"
162,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58568,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200180996,1678200191132,10136,4,408,1678200180996,1678200191074,10078,2,124,1678200181053,1678200191132,10079,2,284,"STUN","Network",1,3,"","","","","","Unspecified","7042135224"
163,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58560,"114.249.134.223","2c:b2:1a:55:86:07","2c:b2:1a",5490,17,4,0,0,1678200181122,1678200186992,5870,51,8355,1678200181122,1678200186914,5792,26,4331,1678200181169,1678200186992,5823,25,4024,"STUN","Network",0,6,"","","","","","Unspecified","7498910001"
164,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",49391,"61.79.86.80","2c:b2:1a:55:86:07","2c:b2:1a",58987,17,4,0,0,1678200181126,1678200195952,14826,68,11197,1678200181126,1678200195779,14653,34,6049,1678200181158,1678200195952,14794,34,5148,"STUN","Network",0,6,"","","","","","Unspecified","8589823281"
165,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58562,"113.204.167.235","2c:b2:1a:55:86:07","2c:b2:1a",18389,17,4,0,0,1678200181141,1678200196084,14943,238,33796,1678200181141,1678200196084,14943,238,33796,0,0,0,0,0,"STUN","Network",0,6,"","","","","","Unspecified","7448891703"
166,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58578,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200183021,1678200193156,10135,4,408,1678200183021,1678200193098,10077,2,124,1678200183087,1678200193156,10069,2,284,"STUN","Network",1,3,"","","","","","Unspecified","7042135224"
167,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58588,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200183022,1678200193138,10116,4,408,1678200183022,1678200193087,10065,2,124,1678200183077,1678200193138,10061,2,284,"STUN","Network",1,3,"","","","","","Unspecified","7024832688"
168,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58584,"113.204.227.19","2c:b2:1a:55:86:07","2c:b2:1a",50892,17,4,0,0,1678200183215,1678200196175,12960,62,10837,1678200183215,1678200196147,12932,31,6067,1678200183225,1678200196175,12950,31,4770,"STUN","Network",0,6,"","","","","","Unspecified","8539271089"
169,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",55558,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200185126,1678200185176,50,2,204,1678200185126,1678200185126,0,1,62,1678200185176,1678200185176,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7176345141"
170,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",55568,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200185126,1678200185176,50,2,204,1678200185126,1678200185126,0,1,62,1678200185176,1678200185176,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7168021561"
171,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",5902,"111.170.130.230","2c:b2:1a:55:86:07","2c:b2:1a",443,6,4,0,0,1678200185465,1678200196507,11042,1260,1462934,1678200185465,1678200196507,11042,274,16712,1678200185510,1678200196507,10997,986,1446222,"TLS","Web",0,6,"","","","","","web","7107231414"
172,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58598,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200186931,1678200186992,61,2,204,1678200186931,1678200186931,0,1,62,1678200186992,1678200186992,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7040037040"
173,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58608,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200186931,1678200186992,61,2,204,1678200186931,1678200186931,0,1,62,1678200186992,1678200186992,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7042118322"
174,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",49373,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200187075,1678200187146,71,2,204,1678200187075,1678200187075,0,1,62,1678200187146,1678200187146,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","6912021811"
175,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58618,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200188002,1678200188062,60,2,204,1678200188002,1678200188002,0,1,62,1678200188062,1678200188062,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7040021682"
176,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58624,"123.116.25.231","2c:b2:1a:55:86:07","2c:b2:1a",6546,17,4,0,0,1678200188087,1678200194341,6254,80,12243,1678200188087,1678200188244,157,10,2218,1678200188123,1678200194341,6218,70,10025,"STUN","Network",0,6,"","","","","","Unspecified","6800780214"
177,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58622,"118.74.192.159","2c:b2:1a:55:86:07","2c:b2:1a",49605,17,4,0,0,1678200188147,1678200196525,8378,54,9436,1678200188147,1678200196525,8378,27,4995,1678200188179,1678200196525,8346,27,4441,"STUN","Network",0,6,"","","","","","Unspecified","6442412465"
178,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58628,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200188749,1678200188811,62,2,204,1678200188749,1678200188749,0,1,62,1678200188811,1678200188811,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7042135732"
179,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58638,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200188749,1678200188811,62,2,204,1678200188749,1678200188749,0,1,62,1678200188811,1678200188811,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7040038580"
180,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58628,"192.168.0.1","2c:b2:1a:55:86:07","2c:b2:1a",4480,17,4,0,0,1678200188882,1678200188882,0,1,154,1678200188882,1678200188882,0,1,154,0,0,0,0,0,"STUN","Network",1,3,"","","","","","Unspecified","6800648626"
181,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58634,"220.194.43.5","2c:b2:1a:55:86:07","2c:b2:1a",9628,17,4,0,0,1678200188882,1678200196859,7977,127,18034,1678200188882,1678200196859,7977,127,18034,0,0,0,0,0,"STUN","Network",0,6,"","","","","","Unspecified","7448826163"
182,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",5872,"111.123.54.228","2c:b2:1a:55:86:07","2c:b2:1a",443,6,4,0,0,1678200190021,1678200190032,11,2,121,1678200190021,1678200190021,0,1,55,1678200190032,1678200190032,0,1,66,"TLS","Web",1,1,"","","","","","web","8547568435"
183,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",5932,"106.11.43.246","2c:b2:1a:55:86:07","2c:b2:1a",443,6,4,0,0,1678200190373,1678200190424,51,2,121,1678200190373,1678200190373,0,1,55,1678200190424,1678200190424,0,1,66,"TLS","Web",1,1,"","","","","","web","7507647795"
184,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",5940,"119.0.102.252","2c:b2:1a:55:86:07","2c:b2:1a",443,6,4,0,0,1678200190488,1678200190505,17,2,121,1678200190488,1678200190488,0,1,55,1678200190505,1678200190505,0,1,66,"TLS","Web",1,1,"","","","","","web","7516028339"
185,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",5713,"182.140.246.252","2c:b2:1a:55:86:07","2c:b2:1a",443,6,4,0,0,1678200190689,1678200190718,29,2,121,1678200190689,1678200190689,0,1,55,1678200190718,1678200190718,0,1,66,"TLS","Web",1,1,"","","","","","web","6979140023"
186,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",5945,"106.11.43.158","2c:b2:1a:55:86:07","2c:b2:1a",443,6,4,0,0,1678200191256,1678200191308,52,2,121,1678200191256,1678200191256,0,1,55,1678200191308,1678200191308,0,1,66,"TLS","Web",1,1,"","","","","","web","6844710326"
187,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58648,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200194698,1678200194751,53,2,204,1678200194698,1678200194698,0,1,62,1678200194751,1678200194751,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7042117814"
188,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58658,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200194699,1678200194760,61,2,204,1678200194699,1678200194699,0,1,62,1678200194760,1678200194760,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7040021174"
189,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58656,"123.120.237.149","2c:b2:1a:55:86:07","2c:b2:1a",64155,17,4,0,0,1678200194784,1678200196092,1308,41,7579,1678200194784,1678200196092,1308,21,4101,1678200194836,1678200196092,1256,20,3478,"STUN","Network",0,6,"","","","","","Unspecified","8547979057"
190,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58650,"58.20.156.35","2c:b2:1a:55:86:07","2c:b2:1a",4480,17,4,0,0,1678200194840,1678200196120,1280,39,6459,1678200194840,1678200196120,1280,20,3308,1678200194874,1678200196120,1246,19,3151,"STUN","Network",0,6,"","","","","","Unspecified","6912020791"
191,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58648,"192.168.0.1","2c:b2:1a:55:86:07","2c:b2:1a",4480,17,4,0,0,1678200194841,1678200196802,1961,5,770,1678200194841,1678200196802,1961,5,770,0,0,0,0,0,"STUN","Network",0,6,"","","","","","Unspecified","6809185716"
192,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58648,"124.152.10.130","2c:b2:1a:55:86:07","2c:b2:1a",4480,17,4,0,0,1678200194903,1678200196322,1419,38,6349,1678200194903,1678200196322,1419,20,3307,1678200194956,1678200196322,1366,18,3042,"STUN","Network",0,6,"","","","","","Unspecified","6809266610"
193,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",5968,"106.11.43.215","2c:b2:1a:55:86:07","2c:b2:1a",443,6,4,0,0,1678200196617,1678200196823,206,15,4143,1678200196617,1678200196823,206,8,3216,1678200196673,1678200196823,150,7,927,"TLS","Web",0,6,"ems.youku.com","9d0b3abd1a03cd625d5f41c344f3e596","79d63d20e65217c6056fbf2804b8cdae","","","web","6945427255"
